name;seite;satz_nummer;key;satz
Deutsche Post AG2010_SR;110;8;angepasst;förderung von investitionen in co2-effizienzwir haben unsere investitionsrichtlinie bereits insoweit angepasst, als sie nachhaltige, co2-effiziente alternativen fördert
Deutsche Post AG2010_SR;113;13;verbessert; 2010 haben wir unsere vierte konzernweite mitarbeiterbefragung (employee opinion survey, eos) durchgeführt – die ergebnisse haben sich für alle kennzahlen deutlich verbessert
Deutsche Post AG2010_SR;113;14;ändern; mit arbeitnehmervertretern und den in den einzelnen ländern vertretenen gewerkschaften arbeiten wir entsprechend den nationalen gesetzen und gepflogenheiten zusammen
Deutsche Post AG2010_SR;114;7;verbessert;000 vorschläge eingereicht, mit denen wir abläufe verbessert, reparatur- und energiekosten gesenkt und einen beitrag zum umweltschutz geleistet haben
Deutsche Post AG2010_SR;116;19;verbessern;verbessern der konzernweiten zusammenarbeit und der      „one dhl“-strategie > effektiver einsatz von talenten innerhalb des gesamten konzernsiv
Deutsche Post AG2010_SR;118;8;ändern;946 mitarbeiter in über 220 ländernundterritorien
Deutsche Post AG2010_SR;119;13;verbessert; wir messen zudem fortschritte und haben daraus bereits erste erfolgreiche maßnahmen abgeleitet und prozesse verbessert, um die datenqualität zu verbessern
Deutsche Post AG2010_SR;119;13;verbessern; wir messen zudem fortschritte und haben daraus bereits erste erfolgreiche maßnahmen abgeleitet und prozesse verbessert, um die datenqualität zu verbessern
Deutsche Post AG2010_SR;119;19;verbessern; dadurch konnten alle gesellschaften die qualität der hr-daten für unsere konzern-personalkennzahlen verbessern
Deutsche Post AG2010_SR;123;24;verbessert;erstehinweiseaufdiewirksamkeitdiesestrainingsplansgebendieimvergleichzumvorjahrum4prozentpunkte verbesserten ergebnisse bei dhl supply chain beim kpi „aktive führung“
Deutsche Post AG2010_SR;124;7;verbessert; die wirksamkeit dieses projekts zeigt sich in den ergebnissen für dhl freight, wo sich der kpi „kommunikation“ um 4 prozentpunkte zum vorjahr verbessert hat
Deutsche Post AG2010_SR;126;5;ändern; international arbeiten wir in den jeweiligen ländern vor ort mit den arbeitnehmervertretern und gewerkschaften entsprechend den nationalen gesetzen und gepflogenheiten zusammen
Deutsche Post AG2010_SR;126;23;ändern; deutsche post dhl forum das deutsche post dhl forum ist ein gemeinsames gremium von arbeitnehmer- und managementvertretern aus 29 europäischen ländern
Deutsche Post AG2010_SR;126;28;ändern; aufgrund der komplexen und sich oft verändernden struktur unseres konzerns deutsche post dhl werden jedoch immer wieder anpassungen der organisationsstruktur des forums an die entwicklung des konzerns notwendig
Deutsche Post AG2010_SR;129;13;angepasst;2 angepasst nach systemwechsel 2009
Deutsche Post AG2010_SR;134;23;ändern;auf basis der in mehreren europäischen ländern sowie in südamerika und den usa durchgeführten befragung ermittelten wir drei handlungsfelder: • wertewandelundvielfältigelebenskonzeptejungergenerationengezieltberücksichtigen• heterogene(altersgemischte)teamsbewusstbildenundführen• familienfreundlichkeitinderunternehmenskulturverankerndie schlussfolgerungen sind in unsere diversity-strategie für die kommenden jahre aufgenommen worden, um eine nachhaltige personalpolitik gerade vor dem hintergrund des demografischen wandels zu sichern
Deutsche Post AG2010_SR;138;27;ändern; besonders in stark betroffenen ländern wie südafrika, estland und mexiko haben wir durch geeignete programme und maßnahmen aufklärung und unterstützung angeboten
Deutsche Post AG2010_SR;140;12;ändern; im rahmen der „go by bike“-initiative legten mitarbeiter aus 17 ländern 2010 auf dem weg von und zur arbeit 900
Deutsche Post AG2010_SR;141;10;überprüfen; wir überprüfen arbeitstätten, unterstützen arbeitsschutzunterweisungen, beurteilen gefährdungspotenziale und analysieren arbeits- und wegeunfälle
Deutsche Post AG2010_SR;141;34;anpassen; er beinhaltet grundlegende und international anwendbare regeln für verantwortungsvolles und sicherheitsorientiertes verhalten im straßenverkehr, wie• sichimstraßenverkehrverantwortungsbewusstverhalten,• verkehrsregelnrespektierenundbefolgen,• defensivundvorausschauendfahrenunddenfahrstilandieverkehrslageanpassen,• alleverkehrsteilnehmerberücksichtigen,
Deutsche Post AG2010_SR;143;12;ändern; das netzwerk umfasst rund 200 mitglieder in 63 ländern und regionen, die sowohl operativ als auch strategisch für den arbeitsschutz zuständig sind
Deutsche Post AG2010_SR;146;11;angepasst;873ausfalltage pro unfall2 21,3 21,2 21,8anzahl bei arbeitsunfällen tödlich verunglückter mitarbeiter 2 1 01 umfasst mitarbeiter der deutsche post ag2 unfälle mit mindestens einem ausfalltag, einschließlich unfälle auf dem weg von und zur arbeitsstätte3 angepasst4 stand: 3
Deutsche Post AG2010_SR;147;8;verbessert; im jahr 2010 haben wir unsere methoden zur leistungsbewertung und unsere feedbackprozesse deutlich verbessert
Deutsche Post AG2010_SR;148;4;verbessert; 2010 haben wir unser performance managementsystem motiv8 und den prozess zur beurteilung individueller leistungen und ergebnisse weiter verbessert
Deutsche Post AG2010_SR;149;13;verbessern;basierendaufdiesemfeedbackwollenwirdiequalitätderlerninhalte weiter verbessern
Deutsche Post AG2010_SR;157;4;verbessern; unternehmen, die motivierte mitarbeiter haben und gleichzeitig ihre prozesse und produkte kontinuierlich verbessern, bleiben langfristig wettbewerbsfähig
Deutsche Post AG2010_SR;157;13;verbessern; sie alle haben eines gemeinsam: sie kommen von mitarbeitern unseres unternehmens, sie verbessern prozesse, sie sparen geld und häufig auch zeit – und sie motivieren, auch künftig neue wege zu gehen
Deutsche Post AG2010_SR;157;16;verbessern;000 vorschläge ein, um arbeitsprozesse effektiver zu gestalten, reparatur- und energiekosten zu senken sowie den umweltschutz zu verbessern
Deutsche Post AG2010_SR;157;23;ändern; die internationale einführung erfolgt schrittweise und in enger abstimmung mit den verantwortlichen in den ländern und unternehmensbereichen
Deutsche Post AG2010_SR;161;16;verbessern; zusätzlich bietet goteach unseren mitarbeitern die möglichkeit, sich im kontext bildung ehrenamtlich zu engagieren, um dadurch ihren persönlichen horizont zu erweitern und einen aktiven beitrag zu unserem ziel, die bildungschancen auf der welt zu verbessern, zu leisten
Deutsche Post AG2010_SR;161;19;ändern; um die berufschancen von jugendlichen zu verbessern sind wir in ausgewählten ländern eine partnerschaft mit sos-kinderdörfer eingegangen
Deutsche Post AG2010_SR;161;19;verbessern; um die berufschancen von jugendlichen zu verbessern sind wir in ausgewählten ländern eine partnerschaft mit sos-kinderdörfer eingegangen
Deutsche Post AG2010_SR;162;7;verbessern;partnerschaft mit sos-kinderdörferin unserer partnerschaft mit sos-kinderdörfer unterstützen wir die bildungs-infrastruktur sowie programme unseres partners vor ort, um jugendliche auf ihrem weg in ein eigenständiges und selbstbestimmtes leben zu unterstützen und ihre chancen auf dem arbeitsmarkt zu verbessern
Deutsche Post AG2010_SR;163;6;beheben; aufgabe der dhl katastropheneinsatzteams (disaster response teams – kurz drts) ist es, diese engpässe zu beheben
Deutsche Post AG2010_SR;165;13;ändern; 30 dhl-freiwillige aus zehn ländern im nahen osten und dem asien-pazifik-raum nahmen hilfsgüter in empfang und bereiteten den weitertransport vor
Deutsche Post AG2010_SR;165;25;bearbeitet; in 10 tagen bearbeitete das drt 85,8 tonnen an hilfsgütern und packte für die überlebenden rund 1
Deutsche Post AG2010_SR;168;30;ändern;370 tonnen internationale hilfsgüter aus 18 ländern in der katastrophenregion verteilt werden konnten
Deutsche Post AG2010_SR;171;21;überprüfen; die trainingsteilnehmer: • habeneinenlogistischennotfallplanfürdenflughafen,derstetigaktualisiertwird• könnendaserarbeitetenutzen,umweiteremitarbeiterodermitarbeiterandererflughäfenzuschulen• könnenihrenvorbereitungsstatusselbstüberprüfen
Deutsche Post AG2010_SR;171;21;aktualisiert; die trainingsteilnehmer: • habeneinenlogistischennotfallplanfürdenflughafen,derstetigaktualisiertwird• könnendaserarbeitetenutzen,umweiteremitarbeiterodermitarbeiterandererflughäfenzuschulen• könnenihrenvorbereitungsstatusselbstüberprüfen
Deutsche Post AG2010_SR;172;4;angepasst; nach evaluierung der beiden trainings wurde das programm für andere regionen angepasst
Deutsche Post AG2010_SR;172;15;verbessern;„wir arbeiten daran, unser katastrophenmanagement im transportbereich zu verbessern
Deutsche Post AG2010_SR;173;7;verbessern; teach for all ist ein netzwerk von zurzeit 19 nationalen partnerorganisationen mit dem gemeinsamen ziel, die qualität von bildung und bildungssystemen weltweit zu verbessern
Deutsche Post AG2010_SR;173;11;ändern; „man sollte nie infrage stellen, das eine kleine gruppe überzeugter, engagierter bürger die welt verändern kann
Deutsche Post AG2010_SR;174;8;ändern; so könnten noch mehr organisationen rund um den globus das modell von teach for all übernehmen und in ihren ländern zu mehr bildungsgerechtigkeit beitragen
Deutsche Post AG2010_SR;175;9;verbessert; wir sind überzeugt, dass die bildungssituation nur gemeinsam von politik, wirtschaft, schulen und gemeinnützigen organisationen verbessert werden kann
Deutsche Post AG2010_SR;180;3;ändern;de/verantwortunggesellschaftpartnerschaft mit sos-kinderdörferin vielen ländern sind der unzureichende zugang zu bildung und eingeschränkte möglichkeiten erste berufserfahrung zu sammeln, große herausforderungen für jugendliche
Deutsche Post AG2010_SR;180;7;ändern; kinder ohne elterliche betreuung und kinder aus schwierigen familienverhältnissen stehen im mittelpunkt der arbeit in 132 ländern und territorien
Deutsche Post AG2010_SR;180;8;verbessert; gemeinsam wollen wir die berufschancen junger menschen erhöhen, indem wir ihnen verbesserten zugang zu einer soliden schul- und berufsausbildung sowie erste arbeitserfahrung ermöglichen
Deutsche Post AG2010_SR;180;10;ändern; die rahmenbedingungen unterscheiden sich in den ländern
Deutsche Post AG2010_SR;180;16;ändern; langfristig streben wir die zusammenarbeit in vielen ländern anunsere partnerschaft in madagaskar„harte arbeit ist die voraussetzung für erfolg“ ist das motto einer 2010 begründeten partnerschaft zwischen dhl madagaskar und sos-kinderdorf madagaskar
Deutsche Post AG2010_SR;182;5;ändern; im gegenzug kamen zehn mitarbeiterkinder aus diesen ländern zu besuch nach deutschland
Deutsche Post AG2010_SR;184;11;verbessern;dhl uk stiftung hilft jungen menschencareer academies uk career academies uk will jungen menschen bessere bildungschancen eröffnen und ihre karriereaussichten verbessern
Deutsche Post AG2010_SR;185;7;verbessern; ziel der zusammenarbeit ist es, die bildungsinfrastruktur von schulen für benachteiligte kinder zu verbessern
Deutsche Post AG2010_SR;187;19;verbessern; sie will damit die lebensqualität armer familien verbessern
Deutsche Post AG2010_SR;189;9;verbessert; ihre zusammenarbeit in diesem aussergewoehnlichen rahmen hat die kommunikation am arbeitsplatz deutlich verbessert
Deutsche Post AG2010_SR;189;11;verbessern; the child happiness organization – bildung als weg aus der armut in keniagoteachin partnerschaft mit der gemeinnützigen einrichtung the child happiness organization (chapp) helfen dhl-mitarbeiter durch persönlichen einsatz und durch spenden, die bildungssituation von kindern in kenia zu verbessern
Deutsche Post AG2010_SR;190;21;ändern;000 mitarbeiter von deutsche post dhl aus allen unternehmensbereichen und 80 ländern folgten dem aufruf, ihre „grünen missionen“ auf der entsprechenden intranet-seite des unternehmens einzutragen, darunter beispielsweise radfahren zur arbeit oder reinigungsaktionen auf örtlichen grünflächen
Deutsche Post AG2010_SR;194;11;ändern;000 mitarbeiter sowie kunden und geschäftspartner in über 100 ländern in asien, afrika, lateinamerika, europa und im nahen osten beteiligten sich am freiwilligentag, der an elf tagen im september stattfand
Deutsche Post AG2010_SR;195;20;verbessern; „fit für finanzen“ und „business@school“, um das wirtschaftliche grundwissen von schülern zu verbessern
Deutsche Post AG2010_SR;200;20;verbessern;000 € gehen an die schulen der gewinner, um dort die ausstattung mit musikinstrumenten und -equipment zu verbessern, was auch zukünftigen schülergenerationen zugute kommt
Deutsche Post AG2010_SR;203;3;verbessern;de/verantwortungperformanceunsere leistungen  wir wollen uns bei der wahrnehmung unserer unternehmensverantwortung (corporate responsibility, cr) verbessern
Deutsche Post AG2010_SR;204;13;ändern; seit der erstveröffentlichung aktualisierte seiten erkennen sie am jeweiligen aktualisierungsdatum auf der betreffenden seite oder im bereich was gibt es neues? der vorliegende bericht deckt alle unternehmensbereiche und tochtergesellschaften von deutsche post dhl in über 220 ländern und territorien ab, in denen wir vertreten sind
Deutsche Post AG2010_SR;204;13;aktualisiert; seit der erstveröffentlichung aktualisierte seiten erkennen sie am jeweiligen aktualisierungsdatum auf der betreffenden seite oder im bereich was gibt es neues? der vorliegende bericht deckt alle unternehmensbereiche und tochtergesellschaften von deutsche post dhl in über 220 ländern und territorien ab, in denen wir vertreten sind
Deutsche Post AG2010_SR;205;7;verbessern; damit wollen wir die transparenz und glaubwürdigkeit unserer cr-berichterstattung weiter verbessern
Deutsche Post AG2010_SR;206;12;aktualisiert; sie erkennen zwischenzeitlich aktualisierte seiten an der entsprechenden datumsangabe auf jeder seite
Deutsche Post AG2010_SR;207;4;geändert; wir berichten jährlich über unsere an diesen zielen gemessenen fortschritte, ebenso wie über neue oder geänderte ziele
Deutsche Post AG2010_SR;207;12;aktualisiert;2011 gemäß der aktualisierten konzernweiten investitionsrichtlinie müssen alle größeren investitionen im vergleich zu den zu ersetzenden anlagen über den investitionszeitraum hinweg eine höhere co2-effizienz aufweisen oder einen anderen ökologischen mehrwert besitzen
